0.35	43916	43601	43546	43305	42853	43378	42947	42870	42517	42426	42348	42572	41628	41752	41603	41897	41709	41312	40963	41044	41294	40867	40855	40378	40207	40544	40441	40151	39816	40114	39970	40012	39681	39194	39320	39332	38989	39150	38817	39074	38647	38375	38321	38039	38449	38049	37961	37533	37762	37249	37445	37629	37082	37268	36741	36907	36585	36585	36144	36311	36396	35969	35845	35519	35539	35192	35370	35439	35028	35343	35260	34973	34562	34450	34378	34318	34315	34449	33796	34122	33786	33780	33235	33397	33361	33501	33106	33149	33067	33129	32963	32702	32462	32481	32121	31948	32321	32123	31574	31863	31461	31634	31452	31419	31114	31495	31055	30947	30885	30739	30777	30451	30563	30359	30003	30282	30455	29885	30008	30092	29739	29470	29716	29430	29300	29209	29383	28771	29137	28963	29103	28874	28735	28667	28864	28397	28799	28466	28462	28552	28423	28591	28527	28089	27836	27931	27686	28160	27852	27552	27423	27990	27451	27290	27583	27514	27623	27391	27257	27268	27115	27435	27263	27419	27023	26987	27114	27164	27134	27003	27015	27186	26911	26985	27503	27004	26909	26883	27374	27020	26925	27027	26738	26686	26927	27265	27074	27089	27088	27221	27291	27391	27099	27316	27198	27272	27405	27515	27487	27905	27664	27900	27894	27844	28166	28347	28353	28416	28110	28426	28650	28572	28899	28871	28890	29396	29493	29431	29628	29960	30119	30004	30203	30463	30468	30859	30780	31298	31133	31605	31754	32047	32265	32368	32901	33101	33123	33267	33372	33988	34183	34210	34763	34964	35311	35894	36124	36369	37013	37301	37241	37798	38437	38769	39131	38981	40104	40178	40918	41079	41321	42189	42675	43627	43514	44200	45069	45041	45804	46830	47051	47867	48427	48712	49491	50080	51311	51604	52096	53448	53863	54537	55284	56282	56779	57797	58491	59662	60383	1046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.36	43168	43152	42543	42513	42551	42103	41966	41768	41948	41710	41535	41596	41417	41140	40886	40916	41065	40674	40691	40735	40821	40284	40214	39959	39987	39837	39708	39712	39431	39368	39044	39476	39341	38996	39066	38789	38740	38738	37980	37936	38158	37410	37739	37673	37279	37445	37188	37571	36825	36892	36695	36507	36514	36468	36741	36538	36514	36037	35998	35838	35568	35619	35298	35613	35283	35169	34967	35134	35040	34317	34712	34499	34367	34489	34354	34166	33838	33572	33776	33303	33567	33257	33219	33055	33144	32789	32801	32761	32843	32586	32512	32492	32143	32167	32102	31822	31758	31798	31737	31468	31926	31407	30993	30922	31246	30904	31024	30476	30770	30553	30274	30182	30293	30157	30235	29918	29817	29851	29722	29501	29571	29589	29406	29311	29109	29440	29040	29142	28648	28823	28618	28637	28644	28664	28691	28388	28714	28074	28357	28044	28073	27880	28199	27367	27840	27652	27625	27611	27577	27674	27524	27489	27383	27583	27041	27338	27095	27272	27263	27045	27064	27021	26810	27009	26619	26895	26730	26812	26936	26515	26672	26638	26620	26649	26767	26795	26501	26778	26441	26588	26616	26656	26661	26747	26870	26435	27110	26848	26854	26841	26716	26940	26852	26747	26916	26886	27055	27222	27383	27370	27247	26912	27494	27409	27555	27328	27706	27937	27663	27750	27853	28304	28202	28375	28936	28598	28677	28635	29040	29118	29506	29510	29262	29781	29803	29957	29916	30078	30524	30715	30724	31177	30988	31441	31854	31885	32578	32579	32616	33120	33040	33292	33501	34221	34286	34559	34577	34895	35428	35900	36375	36498	37042	37127	37517	37779	37914	38632	39540	39523	39549	40563	41045	41688	41738	42411	42564	43356	43768	44201	45043	45309	45891	46021	47292	48245	48407	48817	49678	50528	51461	51994	52576	53368	54455	54424	55479	56099	57207	58346	58664	59723	26855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.37	42048	41453	41924	41631	41668	41642	41112	41263	41356	41352	41488	40783	40387	40364	40694	40283	39991	40243	40144	40075	39859	39851	39493	39672	39096	38981	39346	39017	38812	38908	38668	38522	38238	38078	38535	37905	38065	37874	37718	37967	37439	37263	37303	37107	37202	37060	36822	36786	36581	36756	36639	36390	36229	35906	35931	35807	35379	35674	35617	35251	35189	34881	35401	34878	34741	34720	34329	34422	34323	34121	34483	34598	33862	33826	33674	33365	33645	33303	33304	32870	33038	33056	33228	32723	32636	32499	32305	32534	32371	32228	32216	32128	31766	31791	31441	31583	31395	31718	31441	31504	31271	31018	30729	30809	30766	30654	30676	30402	30518	30005	30440	30519	30014	30008	30027	29823	29267	29777	29775	29176	29331	29225	29339	28890	29128	28883	29333	28599	28712	28709	28641	28509	28433	28342	28487	28165	28082	27984	27721	27791	28008	27994	27781	27745	27447	27681	27412	27189	27311	27248	27434	27148	27334	27091	27120	26754	26962	26876	26858	26850	26828	26778	26771	26665	26913	26634	26509	26518	26580	26644	26663	26818	26675	26374	26631	26539	26744	26294	26343	26292	26390	26448	26733	26367	26391	26503	26497	26300	26342	26754	26424	26520	26229	26702	26774	26821	26737	26687	26705	26818	27187	27140	27127	27041	27377	26812	27374	27605	27332	27361	27483	27628	27589	27598	28077	27766	28244	28289	28049	28708	28715	28887	28753	29134	29036	29544	29623	29494	29572	29715	30232	30043	30626	30594	30743	31117	31586	31549	31828	32481	32178	32199	32696	32907	33147	33263	33750	34079	34105	34620	35008	35341	35732	36078	36411	37007	36616	37237	37542	38180	38705	38946	39428	39541	39765	40564	41278	41404	41753	42526	43236	42993	44148	44545	45122	45545	45981	46397	47479	48103	48960	49092	50188	50296	51372	51784	52450	53577	54115	54868	55951	56820	57483	58435	59190	46045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.38	41468	41300	41350	40946	41139	41046	40597	40793	40422	40190	40550	40413	40307	39962	39960	39734	39626	39089	39093	39392	39273	39315	38498	38986	38907	38694	38324	38870	38197	38332	38040	37972	37834	37491	37777	37621	37438	37305	37255	37293	37516	36758	36926	36219	36448	36885	36267	36370	36465	36287	36164	35680	35884	35918	35575	35396	35260	34984	35119	35244	34940	34901	34717	34912	34539	34123	34418	34303	33873	33897	33579	33626	33706	33475	33716	33373	33467	33165	33085	32948	32963	33056	32655	32472	32426	32713	32623	32446	32342	31987	32121	31560	32142	31846	31651	31328	31084	31399	31088	31212	30819	30845	30701	30609	30315	30393	30031	30465	30176	30010	29907	29621	29726	29576	30079	29698	29867	29410	29156	29208	28986	29045	28752	28852	28923	28978	28586	28603	28630	28366	28581	28240	28272	27896	28356	28077	27986	27748	27497	27706	27648	27755	27405	27431	27300	27199	27368	27543	27296	27314	26926	26946	27050	27552	26803	26740	26911	26690	26808	26700	26605	26214	26567	26757	26398	26473	26349	26725	26265	26356	26201	26332	26426	26355	26226	26317	26544	25890	26442	26062	26077	26264	26225	26380	26307	26186	26401	26251	26176	26333	26499	26414	26129	26099	26401	26302	26354	26370	26338	26340	26763	26702	26568	26689	26711	26872	26615	26965	26777	27142	26961	27029	27232	27448	27375	27691	27785	27481	27830	28098	28124	28029	28204	28471	28664	28672	28669	28958	29075	29001	29354	29672	29976	29909	30090	30069	30556	30808	30791	31345	31380	31732	31704	31980	32297	32625	32351	32999	33349	33350	33936	34373	34671	34437	34434	35482	35711	35808	36286	36258	37081	37153	37665	37844	38268	39073	39020	39868	40171	40685	41045	41273	42064	42425	43373	43598	44112	44464	45431	45667	46672	46786	47222	47914	48907	49379	50060	50859	51332	52148	52667	53874	54621	55573	55857	56956	58123	58838	58130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.39	40633	40497	40641	40141	40203	40300	40316	40321	40087	39779	39508	39897	39158	39328	39077	39224	39100	39172	38525	38886	38559	38510	38437	38539	38306	38419	38056	37715	37696	37556	37656	37642	37380	37213	37133	36966	36853	37172	36852	36575	36498	36378	36222	36267	36352	35985	36203	36035	35901	35636	35776	35185	35337	35160	35421	34816	35294	34920	34234	34882	34654	34509	34134	34122	34049	34062	33968	33634	33570	33495	33554	33185	33708	33173	32977	32929	33176	32758	32509	32521	32321	32474	32713	32593	32319	31951	32309	31951	31744	31581	31528	31785	31280	31041	31617	30975	31061	30710	30803	31018	30713	30538	30328	30547	30323	30194	29815	29839	30056	29922	29707	29600	29554	29514	29673	29011	29290	29230	28963	29339	29044	28656	28869	28598	28863	28689	28620	28488	28675	28466	28016	27955	28261	27961	27890	27920	27746	27896	27676	27533	27783	27341	27439	27346	27074	27139	27319	26815	27487	26830	27330	26973	26668	26952	26681	26726	26817	26938	26248	26626	26422	26571	26486	26348	26497	26473	26245	25967	26376	26156	25672	26116	26133	26209	26017	26197	26120	25969	26058	25917	25954	25904	26107	25930	25574	25956	25985	25895	26368	26113	25902	25765	26065	26217	26208	25916	26127	26070	26022	26217	26030	26446	26200	26322	26394	26467	26484	26547	26669	26751	26775	26896	26896	26947	26958	26932	26959	27098	27696	27181	27570	28036	27319	27924	28039	28505	28276	28362	28484	28767	28764	29397	29291	29459	29548	29629	29439	30063	30247	30272	30776	30772	30790	31079	31163	31371	31242	32023	32136	32390	32555	33126	33433	33789	33920	34075	34620	34704	35168	35278	35808	35920	36459	36495	37016	37725	38003	37852	38827	39061	39171	39847	40170	40958	41607	41462	42394	42989	43163	43726	44054	45009	45535	46460	46371	47458	47624	48762	49247	49806	50737	50736	52129	52977	53378	54507	54611	55645	56749	57476	58425	59965	5492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.4	40387	39943	39895	39792	39939	39623	39400	39172	39286	39176	39451	39054	39147	39070	38450	38817	38837	38333	38572	38157	37899	38389	38370	37632	37697	37691	37638	37098	37392	37541	36890	37084	36661	36964	36644	36366	36660	36516	36280	36025	35718	35684	35845	35754	35874	35470	35664	35427	35400	35117	35046	35041	34939	34856	34349	34800	34730	34444	34455	34141	33967	34109	34228	33777	33884	33650	33281	33338	33532	33260	33148	33083	32893	33267	32676	32860	32419	32859	32225	32272	32276	32019	32246	31952	32054	31696	31642	31521	31760	31490	31156	31077	30957	30980	30942	30907	30961	30710	30612	30498	30333	30178	30215	30205	30001	30160	29857	29701	29858	29691	29496	29247	29508	29323	29257	29069	28961	29087	28664	29027	28997	28493	28671	28662	28331	28510	28209	28319	28307	28026	27964	27774	27870	27929	27641	27852	27298	27745	27817	27418	27493	27521	27300	27344	27353	27083	27292	27016	26842	27133	26776	26828	26854	26778	26562	26657	26385	26621	26173	26428	26512	26305	26142	26019	26135	26041	26406	26112	25641	26116	26197	25658	25910	25964	25941	25748	25951	25833	25702	25908	25853	25549	25594	25860	25757	25855	25710	25852	25617	25658	25705	25604	26071	25717	25641	26096	25581	25905	26013	25556	25897	26028	26141	26073	26253	25944	26210	26326	26069	26118	26493	26280	26373	26405	26476	26399	26863	26675	27083	26946	26897	27495	27346	27417	27539	27580	27695	27715	28062	28359	28480	28463	28298	28561	28312	28850	29280	29067	29582	29803	29670	29621	30212	30334	30550	30876	31158	31195	31371	31599	31688	32102	32251	32480	32470	32944	33673	33430	34107	34016	34652	34741	35076	35368	36195	36129	37005	37233	37361	37581	38255	38278	39551	39593	39979	40177	40826	41189	41630	41867	42765	43396	43748	44173	45039	45212	46180	46435	46818	47627	48532	48737	50127	50405	50839	51855	52367	53272	53980	54724	55784	56385	57222	57726	59252	6693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.41	39434	39433	39322	39518	39098	39076	38906	38911	38713	38598	38397	38425	38347	38038	38122	38325	37753	38094	37890	37925	37576	37137	37546	37491	37296	37248	36986	37099	36674	36580	36749	36697	36847	36357	36458	35773	36076	35895	36036	35940	35800	35615	35638	35336	35403	35250	35200	35042	34857	34820	34923	34896	34668	34427	34125	34066	34225	33887	33659	33832	33693	33958	33502	33361	33488	33506	33131	33257	32819	33142	33003	32779	32796	32425	32519	32119	32238	32236	32252	32085	31666	32008	31868	31716	31707	31417	31932	31418	31353	31120	30986	31068	30961	30834	30690	30816	30437	30177	30474	30195	29945	29933	29891	30474	30291	29767	29981	29310	29277	29500	29278	29112	29383	29107	29177	28999	29015	28719	28745	28899	28467	28306	28410	28337	28067	28058	27895	28200	28234	27943	27983	28086	27754	27457	27511	27659	27467	27114	27430	27142	27342	27301	26935	27115	26899	27081	26919	26702	26679	26369	26708	26957	26393	26505	26560	26418	26216	26403	26138	26157	26136	25983	26258	26055	26345	26004	26224	25795	25963	26143	26046	25857	25910	25712	25843	25994	25809	25706	25409	25631	25517	25330	25516	25326	25552	25580	25623	25531	25508	25803	25810	25582	25669	25628	25530	25683	25598	25826	25644	25678	25550	25648	25648	25621	25371	25859	25735	25565	25981	26241	25987	25980	26163	26322	26408	26414	26801	26484	26433	26590	26636	26715	26870	27268	27218	27273	27286	27171	27700	27727	27619	27789	28348	27833	28357	28436	28658	28637	28615	28817	29363	29234	29516	30052	29947	30112	30525	30049	30703	31020	31107	31115	31633	31866	32145	32224	32228	32807	32830	33186	33324	33462	33946	34245	35058	35007	35740	36134	36196	36499	36901	37398	37619	38059	38567	38808	39376	39579	40178	40715	41167	41327	41696	42398	43018	43214	43556	44355	45134	45561	46249	46766	47485	48154	48936	49778	50265	51081	51679	51993	52862	53794	54420	55001	55924	57271	57646	58236	2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.42	38766	38777	38280	38735	38823	38480	38269	38457	37954	38154	37728	37871	37405	37890	37531	37717	37644	37256	37225	37095	37270	37155	37049	36987	36417	36405	36580	36565	36533	35939	36255	36048	36103	36160	35972	35636	35757	35577	35504	35418	35272	35245	35306	35073	35256	34750	34562	34879	34758	34592	34278	34321	34532	34143	34259	33979	33860	33673	33463	33544	33584	33080	33359	33363	32760	33009	32946	33158	32743	32465	32625	32100	32608	32593	32144	32017	31989	32151	31815	31842	31702	31356	31181	31513	31303	30956	30856	31271	30801	30906	30700	30836	30693	30404	30359	30827	30237	30178	30092	30157	30139	29901	30260	29596	29526	29681	29481	29475	29126	29235	29043	28935	28965	28839	28643	28667	28692	28730	28420	28316	28610	28365	28318	28297	28107	28234	27790	28114	27953	27780	27700	27567	27482	27534	27566	27419	27196	27125	27159	27312	27166	26840	27326	27375	26725	26759	26757	26707	26526	26658	26653	26220	26572	26427	26149	26133	26252	26329	26045	26152	26041	26160	26197	25977	25956	25801	25720	25836	25388	25434	25684	25682	25731	25574	25360	25344	25290	25616	25374	25322	25560	25732	25234	25421	25610	25645	25517	25375	25380	25531	25520	25567	25462	25522	25227	25519	25258	25602	25286	25433	25706	25566	25379	25234	25530	25699	25551	25433	25631	25815	25756	25448	25963	26046	26131	26073	26215	26283	26076	26476	26333	26224	26338	26828	26558	26592	26916	27016	27422	27089	27545	27503	27404	27170	27812	27848	28005	28226	28369	28459	28321	28895	28907	28945	29345	29303	29649	29649	29956	29759	30217	30586	30646	30792	30953	31557	31815	31992	32216	32487	32720	32972	33273	33594	33530	34189	34631	34946	34918	35055	35638	36161	36037	36620	37286	37637	38022	38324	38828	39122	39639	40130	40519	40842	41362	41429	41951	42873	42926	43787	44389	45387	45764	46042	46764	47363	48098	48665	49529	50298	50665	51665	52606	53001	53465	54412	55064	55683	57324	58027	51402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.43	38621	38103	38438	38218	37946	37945	37989	38217	37592	37917	37427	37562	37566	37343	37149	37119	37223	37154	37188	36672	36680	35914	36404	36331	36746	35981	36273	35736	35811	35834	35914	35790	35777	35358	35241	35073	34848	35700	34807	35295	35027	34908	34520	34277	34486	34144	34104	34583	34027	34166	34315	33955	33998	33565	33585	33732	33352	33207	33200	33373	33348	33254	32685	32739	32820	32545	32797	32673	32114	32172	32230	32506	31902	32186	31923	32058	31838	31287	31523	31635	31115	31161	31356	31243	31006	31017	30769	30698	30766	30744	30723	30603	30277	30121	30330	30262	30014	29953	30094	29966	29952	29464	29641	29607	29639	29237	29277	28914	28922	28983	28963	28692	28732	28542	28672	28489	28450	28125	28010	28271	28240	28464	27942	27999	27943	28162	27811	27844	27413	27625	27559	27601	27377	27513	27532	27272	26844	27145	27047	26896	26955	26978	26730	26774	26836	26614	26668	26591	26349	26558	25972	26419	26286	26030	26367	26247	25974	25915	26135	25880	25856	25832	25767	25977	25915	25721	25502	25313	25246	25533	25565	25305	25177	25382	25090	25304	25427	25388	25659	25469	25347	25245	25727	25369	25153	25246	25336	25371	25188	24967	25105	25367	25154	25150	24988	25177	25008	25217	25018	25017	25187	25200	25377	25266	25516	25043	25519	25634	25690	25538	25544	25553	25760	25535	25818	25683	25505	26007	25967	26031	26136	26318	26055	26365	26126	26431	26320	26585	26615	26806	26756	27060	27006	27174	27213	27447	27536	27739	27857	27696	28123	28129	28627	28629	28806	28684	28890	28884	29515	29513	29821	29916	29946	30036	30320	30563	30606	31166	31468	31296	31631	32340	31858	32454	33031	33384	33269	33628	34209	34432	34749	35345	35218	35300	35609	36236	36730	36955	37765	38023	38274	38831	39361	39401	40104	40332	40703	40950	41379	42350	43005	43691	43694	44827	45003	45877	46138	47102	47459	47555	48808	49409	50391	50655	51363	52299	53228	53785	54655	55386	56167	57032	57761	37761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.44	37748	37761	37778	37794	37748	37614	37651	37167	36935	37220	37046	36655	36850	37065	36783	36962	36206	36710	36744	36292	36036	36083	36267	35813	35679	35828	35725	35509	35356	35622	35110	35132	35262	35024	35063	34819	34962	34927	34813	34441	34636	34066	34364	34472	34229	33762	33849	34312	33634	33917	33433	33425	33229	33418	33217	33170	33234	33038	32810	33114	32794	32595	32900	32551	32591	32696	32219	32407	31622	31908	31877	32425	31829	31741	31570	31267	31213	31491	31355	31363	30902	30986	31143	31126	30670	30587	30510	30656	30422	30510	30310	30269	30123	30173	30045	30137	29874	29835	29616	29723	29386	29508	29348	29268	29040	29185	28925	28912	28919	28741	28727	28568	28848	28322	28605	28343	28046	28393	27933	27927	28126	28073	28150	27942	27557	27859	27426	27709	27390	27054	27124	27221	27289	27424	26853	27093	26907	26788	26621	26871	26756	26886	26581	26515	26614	26493	26432	26084	26115	26231	26324	26287	25971	26221	26349	25976	26142	25558	25932	26008	25703	25738	25771	25438	25744	25404	25332	25330	25768	25385	25332	25294	25005	25291	25379	25236	25450	25544	25177	25166	25163	25201	24998	24989	25387	25072	25111	25042	25084	25038	25223	25125	25101	24960	25069	25068	24872	25387	24968	25019	24940	24907	24984	25286	25172	24909	25320	25293	25176	25270	25079	25496	25424	25353	25432	25614	25653	25472	25429	25503	25765	25846	25848	26125	26126	26116	26406	26217	26436	26236	26574	26256	26654	26908	27201	26711	27240	26868	27569	27460	27585	27712	27875	27858	28238	28386	28493	28645	28798	28841	28949	29286	29378	29356	29713	30055	30001	30324	30511	30530	30916	31339	31142	32018	31888	32285	33008	32750	32752	33722	33493	34002	34279	34264	34591	35176	35609	36070	36190	36558	36983	37681	37917	38426	38692	38923	39812	40349	40343	40994	41407	41642	42558	42839	43266	44189	44345	44721	45860	46257	47077	47486	48003	49167	49042	50576	51165	51369	52337	53066	54034	54787	55689	56138	57254	57983	18943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
